Unix,Date,Symbol,Open,High,Low,Close,Volume 1INCH,Volume BTC,tradecount
1631145600000,2021-09-09,ANTBTC,0.00011845,0.00014393,0.00011842,0.00012668,326797.4,41.55273651,6056
1631059200000,2021-09-08,ANTBTC,0.00012213,0.00012607,0.00011124,0.0001184,290402.9,34.10991736,4276
1630972800000,2021-09-07,ANTBTC,0.00012969,0.00013088,0.00011,0.00012202,333584.8,40.61282785,5981
1630886400000,2021-09-06,ANTBTC,0.00013289,0.00013632,0.00012777,0.00012978,164586.9,21.75372837,3604
1630800000000,2021-09-05,ANTBTC,0.00013804,0.00014296,0.00013239,0.0001328,132295.9,18.23791379,3365
1630713600000,2021-09-04,ANTBTC,0.00014506,0.00014611,0.00013612,0.00013787,221197.9,31.32373187,5919
1630627200000,2021-09-03,ANTBTC,0.00014356,0.00017209,0.00013857,0.00014501,1297006.6,198.25550073,35555
1630540800000,2021-09-02,ANTBTC,0.00010792,0.0001755,0.00010545,0.00014356,2025574.9,298.24341912,47699
1630454400000,2021-09-01,ANTBTC,0.0001083,0.00011399,0.00010494,0.00010796,240638.1,26.10345561,5281
1630368000000,2021-08-31,ANTBTC,9.954e-05,0.00011756,9.881e-05,0.0001083,465678.07,50.36644667,7843
1630281600000,2021-08-30,ANTBTC,0.00010153,0.00010166,9.769e-05,9.96e-05,92980.9,9.21945825,1729
1630195200000,2021-08-29,ANTBTC,9.99e-05,0.00010222,9.814e-05,0.00010153,108748.0,10.87260918,1887
1630108800000,2021-08-28,ANTBTC,9.953e-05,0.0001011,9.85e-05,9.975e-05,74622.4,7.45981415,1214
1630022400000,2021-08-27,ANTBTC,9.865e-05,0.00010103,9.672e-05,9.949e-05,98756.32,9.80654262,1800
1629936000000,2021-08-26,ANTBTC,0.0001057,0.0001059,9.823e-05,9.865e-05,131525.02,13.37602351,2432
1629849600000,2021-08-25,ANTBTC,0.0001037,0.0001059,0.0001005,0.0001056,269935.35,27.85491718,4414
1629763200000,2021-08-24,ANTBTC,0.0001106,0.0001122,0.0001031,0.0001034,470828.51,50.34589994,6460
1629676800000,2021-08-23,ANTBTC,0.0001076,0.0001116,0.0001057,0.0001104,175582.61,19.04845931,3843
1629590400000,2021-08-22,ANTBTC,0.0001103,0.000112,0.0001057,0.0001076,125217.86,13.5448879,3113
1629504000000,2021-08-21,ANTBTC,0.0001042,0.0001148,0.0001037,0.0001104,251639.59,27.78069136,6628
1629417600000,2021-08-20,ANTBTC,0.0001027,0.0001087,0.000102,0.0001042,456696.82,47.83228366,6778
1629331200000,2021-08-19,ANTBTC,0.0001044,0.0001061,0.0001007,0.0001031,137399.59,14.10325181,3029
1629244800000,2021-08-18,ANTBTC,0.0001063,0.0001083,0.0001019,0.0001044,265255.67,27.8096384,4781
1629158400000,2021-08-17,ANTBTC,0.0001091,0.0001121,0.0001051,0.0001061,155330.47,16.79038869,4735
1629072000000,2021-08-16,ANTBTC,0.0001077,0.0001112,0.0001054,0.0001091,123196.58,13.39228953,4136
1628985600000,2021-08-15,ANTBTC,0.0001097,0.0001101,0.0001052,0.0001079,106838.61,11.48797717,4089
1628899200000,2021-08-14,ANTBTC,0.0001052,0.0001157,0.0001037,0.0001098,192181.48,21.03616242,5824
1628812800000,2021-08-13,ANTBTC,0.0001038,0.0001075,0.0001027,0.0001049,131789.23,13.82313685,3675
1628726400000,2021-08-12,ANTBTC,0.0001048,0.0001072,0.0001005,0.0001038,152772.1,15.81140144,4140
1628640000000,2021-08-11,ANTBTC,0.0001005,0.0001074,9.98e-05,0.0001046,180757.78,18.74186888,6040
1628553600000,2021-08-10,ANTBTC,9.9e-05,0.0001015,9.78e-05,0.0001006,98932.69,9.82526973,2967
1628467200000,2021-08-09,ANTBTC,9.88e-05,0.0001057,9.65e-05,9.91e-05,195894.98,19.64394141,6538
1628380800000,2021-08-08,ANTBTC,9.92e-05,0.000104,9.71e-05,9.88e-05,140118.94,14.02845018,3751
1628294400000,2021-08-07,ANTBTC,9.69e-05,0.0001069,9.52e-05,9.9e-05,242998.36,24.36274657,6940
1628208000000,2021-08-06,ANTBTC,9.6e-05,9.87e-05,9.52e-05,9.68e-05,217842.59,21.09585227,3355
1628121600000,2021-08-05,ANTBTC,9.59e-05,0.000105,9.47e-05,9.6e-05,321392.46,31.69898556,5957
1628035200000,2021-08-04,ANTBTC,9.68e-05,9.9e-05,9.56e-05,9.59e-05,141551.84,13.77689208,1832
1627948800000,2021-08-03,ANTBTC,9.77e-05,9.79e-05,9.54e-05,9.69e-05,201423.6,19.45763108,2449
1627862400000,2021-08-02,ANTBTC,9.7e-05,9.9e-05,9.6e-05,9.75e-05,226757.98,22.03270026,2899
1627776000000,2021-08-01,ANTBTC,9.7e-05,0.0001003,9.62e-05,9.7e-05,362621.15,35.45399219,3945
1627689600000,2021-07-31,ANTBTC,9.48e-05,9.92e-05,9.43e-05,9.68e-05,646335.7,62.42824846,5246
1627603200000,2021-07-30,ANTBTC,0.0001004,0.0001026,9.49e-05,9.49e-05,131298.15,13.13067771,3445
1627516800000,2021-07-29,ANTBTC,9.9e-05,0.0001017,9.76e-05,0.0001005,241475.08,24.0804649,3046
1627430400000,2021-07-28,ANTBTC,0.000107,0.000111,9.81e-05,9.92e-05,283423.27,29.50286519,9372
1627344000000,2021-07-27,ANTBTC,9.72e-05,0.0001196,9.56e-05,0.0001071,584099.12,62.91258589,17856
1627257600000,2021-07-26,ANTBTC,0.0001042,0.0001043,9.41e-05,9.72e-05,159627.23,15.50193369,4294
1627171200000,2021-07-25,ANTBTC,0.0001033,0.0001061,0.0001009,0.0001039,246629.52,25.60829184,3744
1627084800000,2021-07-24,ANTBTC,0.0001002,0.0001063,9.85e-05,0.0001033,477983.41,48.30981747,5052
1626998400000,2021-07-23,ANTBTC,0.0001035,0.0001051,9.93e-05,0.0001003,538164.59,55.56187102,5280
1626912000000,2021-07-22,ANTBTC,0.000102,0.0001045,0.0001014,0.0001035,160719.77,16.63040498,2361
1626825600000,2021-07-21,ANTBTC,0.0001045,0.0001078,0.0001012,0.0001022,344064.89,36.03638137,5092
1626739200000,2021-07-20,ANTBTC,0.0001159,0.0001164,0.0001019,0.0001047,521249.58,55.09601206,10628
1626652800000,2021-07-19,ANTBTC,0.0001096,0.0001166,0.000107,0.0001159,589904.0,64.41551162,10569
1626566400000,2021-07-18,ANTBTC,0.0001092,0.0001172,0.000109,0.0001093,290808.13,32.77994643,5466
1626480000000,2021-07-17,ANTBTC,0.0001066,0.0001118,0.0001047,0.0001093,529578.18,56.96589823,6333
1626393600000,2021-07-16,ANTBTC,0.0001085,0.0001106,0.0001067,0.000107,145135.78,15.85451701,3512
1626307200000,2021-07-15,ANTBTC,0.0001105,0.0001119,0.0001082,0.0001085,503372.17,55.14897946,5393
1626220800000,2021-07-14,ANTBTC,0.0001069,0.0001114,0.0001041,0.0001109,701311.91,75.89660072,8287
1626134400000,2021-07-13,ANTBTC,0.00011,0.0001111,0.0001069,0.0001071,257196.7,28.04350319,3910
1626048000000,2021-07-12,ANTBTC,0.0001114,0.0001144,0.0001096,0.0001103,355191.88,39.6459125,4558
1625961600000,2021-07-11,ANTBTC,0.0001077,0.0001146,0.0001077,0.0001115,334252.12,37.48521895,4956
1625875200000,2021-07-10,ANTBTC,0.0001092,0.0001101,0.0001077,0.000108,70782.41,7.72543683,1351
1625788800000,2021-07-09,ANTBTC,0.0001103,0.0001133,0.0001087,0.0001092,155694.68,17.2022143,3739
1625702400000,2021-07-08,ANTBTC,0.0001164,0.0001187,0.0001102,0.0001103,672906.96,76.90182999,11506
1625616000000,2021-07-07,ANTBTC,0.000118,0.0001206,0.0001149,0.0001162,1120282.04,131.26415158,14180
1625529600000,2021-07-06,ANTBTC,0.0001057,0.0001228,0.0001057,0.0001181,911157.16,103.84662887,20904
1625443200000,2021-07-05,ANTBTC,0.0001065,0.0001082,0.0001054,0.0001057,434913.52,46.50011873,10295
1625356800000,2021-07-04,ANTBTC,0.0001068,0.0001107,0.0001042,0.0001065,952270.81,102.13520997,23911
1625270400000,2021-07-03,ANTBTC,0.0001086,0.0001102,0.0001047,0.0001069,679878.87,72.93299361,9028
1625184000000,2021-07-02,ANTBTC,0.0001038,0.0001154,0.0001011,0.0001087,836074.32,88.10607453,21261
1625097600000,2021-07-01,ANTBTC,0.0001054,0.0001085,0.0001024,0.000104,648199.51,68.4616479,9405
1625011200000,2021-06-30,ANTBTC,0.0001036,0.000106,9.98e-05,0.0001054,386927.83,39.72053168,6670
1624924800000,2021-06-29,ANTBTC,0.0001022,0.0001089,0.0001008,0.0001038,413416.92,42.86281016,7674
1624838400000,2021-06-28,ANTBTC,0.0001015,0.000105,9.65e-05,0.0001021,421974.57,42.30856864,6126
1624752000000,2021-06-27,ANTBTC,0.0001062,0.0001119,9.95e-05,0.0001011,465267.84,49.0301963,18536
1624665600000,2021-06-26,ANTBTC,0.0001033,0.0001088,0.0001012,0.0001059,324620.96,34.02853019,9811
1624579200000,2021-06-25,ANTBTC,0.0001026,0.0001083,0.0001016,0.0001036,419053.26,43.64031637,7304
1624492800000,2021-06-24,ANTBTC,0.0001058,0.0001115,0.0001018,0.0001028,1874368.32,198.69936522,17433
1624406400000,2021-06-23,ANTBTC,0.0001061,0.000111,0.0001029,0.000106,410581.39,44.01553467,5281
1624320000000,2021-06-22,ANTBTC,9.96e-05,0.0001132,9.84e-05,0.0001062,398445.11,42.04149183,7897
1624233600000,2021-06-21,ANTBTC,0.0001155,0.0001187,9.97e-05,9.98e-05,205020.41,22.40650875,4008
1624147200000,2021-06-20,ANTBTC,0.0001124,0.0001186,0.0001117,0.0001152,107536.95,12.42720118,2943
1624060800000,2021-06-19,ANTBTC,0.0001163,0.000117,0.0001124,0.0001125,148285.08,17.13791828,2448
1623974400000,2021-06-18,ANTBTC,0.0001162,0.0001209,0.000114,0.0001168,295397.04,34.42770063,4350
1623888000000,2021-06-17,ANTBTC,0.0001216,0.0001287,0.0001145,0.0001162,330459.83,40.25829432,6616
1623801600000,2021-06-16,ANTBTC,0.0001139,0.0001226,0.0001118,0.0001215,219639.98,25.69435014,4839
1623715200000,2021-06-15,ANTBTC,0.0001163,0.0001244,0.0001111,0.0001145,276691.3,32.54469,4338
1623628800000,2021-06-14,ANTBTC,0.0001132,0.0001164,0.0001114,0.0001162,186767.1,21.24378063,2798
1623542400000,2021-06-13,ANTBTC,0.0001213,0.000127,0.0001125,0.0001132,363895.01,43.35912501,4958
1623456000000,2021-06-12,ANTBTC,0.0001181,0.0001258,0.0001089,0.0001212,507608.53,58.69983334,6921
1623369600000,2021-06-11,ANTBTC,0.0001174,0.0001227,0.0001143,0.000118,558334.41,65.95041565,6295
1623283200000,2021-06-10,ANTBTC,0.0001261,0.0001269,0.0001172,0.0001174,444710.38,54.35378251,5854
1623196800000,2021-06-09,ANTBTC,0.0001382,0.0001391,0.0001254,0.0001263,451629.18,59.77784664,5878
1623110400000,2021-06-08,ANTBTC,0.0001418,0.0001445,0.0001337,0.0001383,261664.75,36.51362927,4967
1623024000000,2021-06-07,ANTBTC,0.0001545,0.0001545,0.0001414,0.0001425,231216.41,33.91035654,5095
1622937600000,2021-06-06,ANTBTC,0.0001408,0.0001697,0.0001399,0.0001546,719345.44,112.78699461,17165
1622851200000,2021-06-05,ANTBTC,0.0001216,0.0001502,0.0001213,0.000141,665689.02,92.20917665,15352
1622764800000,2021-06-04,ANTBTC,0.0001294,0.0001315,0.0001191,0.0001217,205589.63,25.37192621,4044
1622678400000,2021-06-03,ANTBTC,0.000129,0.0001314,0.0001259,0.000129,145999.2,18.71373717,3180
1622592000000,2021-06-02,ANTBTC,0.0001304,0.0001342,0.0001268,0.0001288,199608.74,25.9394721,4077
1622505600000,2021-06-01,ANTBTC,0.0001345,0.0001375,0.0001275,0.0001312,169915.2,22.35007364,4289
1622419200000,2021-05-31,ANTBTC,0.0001157,0.000153,0.0001145,0.0001343,876840.14,116.77408512,17955
1622332800000,2021-05-30,ANTBTC,0.0001147,0.0001218,0.0001116,0.0001157,447945.79,52.63480505,6514
1622246400000,2021-05-29,ANTBTC,0.0001157,0.0001323,0.0001093,0.0001152,442747.69,51.24222285,10298
1622160000000,2021-05-28,ANTBTC,0.0001271,0.0001286,0.0001123,0.0001153,292586.86,34.71019388,5987
1622073600000,2021-05-27,ANTBTC,0.0001364,0.0001371,0.0001233,0.0001271,319414.5,41.17824906,7813
1621987200000,2021-05-26,ANTBTC,0.000115,0.0001488,0.000113,0.0001359,570244.54,74.80839218,15032
1621900800000,2021-05-25,ANTBTC,0.0001056,0.00012,0.0001002,0.0001153,336327.99,36.0037017,6954
1621814400000,2021-05-24,ANTBTC,9.7e-05,0.0001056,9.15e-05,0.0001053,440129.84,43.55765571,5614
1621728000000,2021-05-23,ANTBTC,0.0001043,0.0001064,8.8e-05,9.75e-05,325093.12,31.01871501,4355
1621641600000,2021-05-22,ANTBTC,0.0001114,0.0001146,9.71e-05,0.000104,327349.05,34.08514062,4224
1621555200000,2021-05-21,ANTBTC,0.000124,0.00013,0.0001042,0.0001116,298974.36,35.11278006,5795
1621468800000,2021-05-20,ANTBTC,0.0001222,0.0001297,0.0001098,0.0001234,472906.24,57.52552265,8575
1621382400000,2021-05-19,ANTBTC,0.0001641,0.0001664,0.0001033,0.0001226,739781.96,99.10513976,19075
1621296000000,2021-05-18,ANTBTC,0.0001584,0.0001677,0.0001563,0.0001639,183062.22,29.63316928,6390
1621209600000,2021-05-17,ANTBTC,0.0001667,0.0001669,0.000155,0.0001583,235396.28,37.89850124,6978
1621123200000,2021-05-16,ANTBTC,0.0001638,0.0001772,0.000161,0.0001666,285905.95,47.97119082,8197
1621036800000,2021-05-15,ANTBTC,0.0001698,0.0001774,0.0001626,0.0001639,173239.57,29.30548957,5699
1620950400000,2021-05-14,ANTBTC,0.0001647,0.0001717,0.0001631,0.0001698,141221.96,23.61005255,4870
1620864000000,2021-05-13,ANTBTC,0.0001694,0.0001729,0.0001596,0.0001641,281693.53,46.87691665,8289
1620777600000,2021-05-12,ANTBTC,0.0001726,0.0001771,0.0001657,0.0001693,233555.21,39.72667875,8034
1620691200000,2021-05-11,ANTBTC,0.0001646,0.0001867,0.0001589,0.0001727,419034.15,70.78181581,13456
1620604800000,2021-05-10,ANTBTC,0.0001747,0.0001784,0.0001601,0.0001639,320579.95,54.6716949,10651
1620518400000,2021-05-09,ANTBTC,0.0001749,0.00018,0.0001682,0.0001751,259760.53,45.51252684,10120
1620432000000,2021-05-08,ANTBTC,0.0001858,0.0001863,0.0001732,0.000175,298055.18,53.60454517,13135
1620345600000,2021-05-07,ANTBTC,0.000174,0.000221,0.0001719,0.0001856,976845.92,193.36000148,37259
1620259200000,2021-05-06,ANTBTC,0.0001622,0.0001752,0.0001587,0.0001742,318025.26,53.05130231,11346
1620172800000,2021-05-05,ANTBTC,0.0001612,0.0001677,0.0001556,0.0001623,227248.67,36.63981817,8585
1620086400000,2021-05-04,ANTBTC,0.0001726,0.0001735,0.0001576,0.0001612,303013.29,49.64915642,10143
1620000000000,2021-05-03,ANTBTC,0.0001682,0.000177,0.0001656,0.0001725,173614.2,29.69736036,7146
1619913600000,2021-05-02,ANTBTC,0.0001714,0.0001729,0.0001632,0.0001682,216969.01,36.34454695,6841
1619827200000,2021-05-01,ANTBTC,0.0001722,0.0001758,0.0001673,0.0001714,322923.76,55.26957979,8620
1619740800000,2021-04-30,ANTBTC,0.0001858,0.0001905,0.0001701,0.0001721,346714.21,62.98708539,11974
1619654400000,2021-04-29,ANTBTC,0.000169,0.0001859,0.0001633,0.0001858,312185.67,54.86797618,12506
1619568000000,2021-04-28,ANTBTC,0.0001626,0.0001698,0.0001558,0.0001691,203266.0,33.30387951,9082
1619481600000,2021-04-27,ANTBTC,0.0001592,0.000168,0.0001559,0.0001625,232720.27,37.67141823,9322
1619395200000,2021-04-26,ANTBTC,0.0001603,0.0001646,0.0001529,0.0001592,239731.45,37.59830164,8854
1619308800000,2021-04-25,ANTBTC,0.0001497,0.0001649,0.0001485,0.0001594,193728.71,30.44719155,6024
1619222400000,2021-04-24,ANTBTC,0.0001595,0.0001612,0.0001476,0.0001496,285520.08,44.45183377,10091
1619136000000,2021-04-23,ANTBTC,0.0001591,0.0001669,0.0001459,0.0001598,428238.91,65.90357895,11928
1619049600000,2021-04-22,ANTBTC,0.0001607,0.000184,0.0001568,0.0001589,531580.77,91.18687062,17851
1618963200000,2021-04-21,ANTBTC,0.0001486,0.0001753,0.0001468,0.0001608,368072.47,59.60595549,13158
1618876800000,2021-04-20,ANTBTC,0.0001443,0.0001544,0.0001364,0.0001488,198695.52,28.81257486,6419
1618790400000,2021-04-19,ANTBTC,0.0001567,0.0001629,0.0001422,0.0001441,302082.56,45.86914704,8846
1618704000000,2021-04-18,ANTBTC,0.0001731,0.000175,0.0001391,0.0001565,479688.52,74.7287061,14196
1618617600000,2021-04-17,ANTBTC,0.0001679,0.0001762,0.0001651,0.0001726,224724.52,38.43451375,7405
1618531200000,2021-04-16,ANTBTC,0.0001767,0.0001772,0.0001648,0.0001678,251024.76,42.58067938,8143
1618444800000,2021-04-15,ANTBTC,0.0001662,0.0001802,0.0001637,0.0001768,296444.74,50.96599425,10546
1618358400000,2021-04-14,ANTBTC,0.0001732,0.0001755,0.0001615,0.0001661,260217.23,43.25976591,6870
1618272000000,2021-04-13,ANTBTC,0.0001768,0.000182,0.0001625,0.000173,266090.4,45.93066354,9678
1618185600000,2021-04-12,ANTBTC,0.0001867,0.0001988,0.0001707,0.0001762,289989.59,52.33378157,10269
1618099200000,2021-04-11,ANTBTC,0.0001947,0.0001949,0.0001809,0.0001868,220101.07,41.01958629,8062
1618012800000,2021-04-10,ANTBTC,0.0002102,0.0002117,0.0001897,0.0001949,289402.91,57.00284029,11652
1617926400000,2021-04-09,ANTBTC,0.0002087,0.0002237,0.0002,0.0002103,392226.49,82.93560951,17569
1617840000000,2021-04-08,ANTBTC,0.0001984,0.0002141,0.0001964,0.0002086,354028.01,72.61747345,20380
1617753600000,2021-04-07,ANTBTC,0.0002162,0.0002222,0.0001869,0.0001983,513124.88,104.79344146,33794
1617667200000,2021-04-06,ANTBTC,0.0002213,0.0002534,0.0002082,0.0002161,834362.28,192.02693222,46479
1617580800000,2021-04-05,ANTBTC,0.0001948,0.0002288,0.0001937,0.0002213,711732.66,149.77505398,35818
1617494400000,2021-04-04,ANTBTC,0.0001875,0.0002069,0.0001844,0.0001949,474263.5,92.75813793,21780
1617408000000,2021-04-03,ANTBTC,0.0001982,0.0002082,0.0001827,0.0001873,378676.24,73.63211193,18435
1617321600000,2021-04-02,ANTBTC,0.0002004,0.0002292,0.0001939,0.0001975,654552.72,136.07039395,31759
1617235200000,2021-04-01,ANTBTC,0.000184,0.0002143,0.0001792,0.0002008,545833.21,106.21995555,29924
1617148800000,2021-03-31,ANTBTC,0.0002004,0.0002016,0.0001798,0.0001838,399665.23,76.50363342,23607
1617062400000,2021-03-30,ANTBTC,0.0001615,0.0002286,0.0001614,0.0002003,1546011.86,302.99418598,65445
1616976000000,2021-03-29,ANTBTC,0.0001659,0.0001785,0.0001597,0.0001616,356952.59,59.62616114,13545
1616889600000,2021-03-28,ANTBTC,0.0001794,0.0001811,0.0001655,0.0001659,489729.35,84.41935849,19825
1616803200000,2021-03-27,ANTBTC,0.0001798,0.0001944,0.0001719,0.0001794,983458.79,178.57923743,35255
1616716800000,2021-03-26,ANTBTC,0.0001964,0.0002194,0.0001755,0.0001792,2150955.54,430.05040088,57378
1616630400000,2021-03-25,ANTBTC,0.0001562,0.00027,0.0001527,0.0001975,6125052.64,1257.90248132,152743
1616544000000,2021-03-24,ANTBTC,0.0001186,0.0002578,0.0001153,0.0001562,3726551.48,604.6718335,81190
1616457600000,2021-03-23,ANTBTC,0.0001251,0.0001263,0.0001143,0.0001186,350896.19,41.64753792,9701
1616371200000,2021-03-22,ANTBTC,0.0001262,0.0001353,0.0001226,0.0001249,345191.3,44.60044733,14808
1616284800000,2021-03-21,ANTBTC,0.0001217,0.0001325,0.0001169,0.0001259,267111.71,33.21885309,9147
1616198400000,2021-03-20,ANTBTC,0.000122,0.0001332,0.0001195,0.0001216,296563.64,37.35028837,9804
1616112000000,2021-03-19,ANTBTC,0.0001168,0.0001269,0.0001149,0.0001216,353730.42,43.06643811,10846
1616025600000,2021-03-18,ANTBTC,0.0001161,0.000118,0.0001087,0.0001167,309097.19,34.97939058,10180
1615939200000,2021-03-17,ANTBTC,0.0001208,0.000124,0.0001145,0.0001165,351945.02,41.4622497,11893
1615852800000,2021-03-16,ANTBTC,0.0001219,0.0001424,0.0001194,0.0001206,1076961.28,139.74006431,30363
1615766400000,2021-03-15,ANTBTC,9.91e-05,0.000134,9.52e-05,0.0001218,633751.78,73.26524833,16948
1615680000000,2021-03-14,ANTBTC,9.19e-05,0.0001,9e-05,9.94e-05,241338.3,23.13715005,6880
1615593600000,2021-03-13,ANTBTC,0.0001045,0.0001054,9.18e-05,9.18e-05,288639.91,28.1873505,8002
1615507200000,2021-03-12,ANTBTC,8.81e-05,0.0001062,8.75e-05,0.0001048,375033.41,35.92984961,11773
1615420800000,2021-03-11,ANTBTC,9.2e-05,9.33e-05,8.63e-05,8.82e-05,254712.29,22.76751921,6009
1615334400000,2021-03-10,ANTBTC,9.85e-05,9.89e-05,9.13e-05,9.22e-05,170274.04,16.12351035,5267
1615248000000,2021-03-09,ANTBTC,0.000102,0.000102,9.61e-05,9.82e-05,166889.06,16.48055119,5561
1615161600000,2021-03-08,ANTBTC,9.91e-05,0.0001045,9.62e-05,0.0001023,193791.22,19.31654874,4964
1615075200000,2021-03-07,ANTBTC,0.0001027,0.0001037,9.8e-05,9.91e-05,138292.21,13.94231574,4297
1614988800000,2021-03-06,ANTBTC,0.0001037,0.0001056,0.000102,0.0001027,80431.74,8.3159671,2651
1614902400000,2021-03-05,ANTBTC,0.0001109,0.0001112,0.0001024,0.0001039,239538.02,25.33674595,7075
1614816000000,2021-03-04,ANTBTC,0.0001021,0.0001113,9.97e-05,0.0001107,424988.24,44.46203935,10883
1614729600000,2021-03-03,ANTBTC,0.0001099,0.0001221,9.79e-05,0.0001021,1474838.41,163.68144579,32877
1614643200000,2021-03-02,ANTBTC,8.79e-05,0.00013,8.43e-05,0.0001099,1447331.07,161.06971328,32663
1614556800000,2021-03-01,ANTBTC,8.41e-05,8.8e-05,8.29e-05,8.77e-05,180290.42,15.2502924,3844
1614470400000,2021-02-28,ANTBTC,9.16e-05,9.22e-05,8.18e-05,8.42e-05,238541.7,20.52048783,4638
1614384000000,2021-02-27,ANTBTC,8.92e-05,9.28e-05,8.68e-05,9.16e-05,190520.12,17.01747296,4245
1614297600000,2021-02-26,ANTBTC,9.26e-05,9.31e-05,8.7e-05,8.91e-05,188910.43,16.99207303,5110
1614211200000,2021-02-25,ANTBTC,9.54e-05,9.85e-05,8.87e-05,9.26e-05,197343.31,18.230739,5404
1614124800000,2021-02-24,ANTBTC,9.09e-05,9.66e-05,8.8e-05,9.52e-05,265494.26,24.53194294,6409
1614038400000,2021-02-23,ANTBTC,9.82e-05,9.87e-05,8.28e-05,9.07e-05,420229.6,38.80237216,10629
1613952000000,2021-02-22,ANTBTC,0.0001017,0.0001177,9.51e-05,9.8e-05,620277.76,66.52360207,15810
1613865600000,2021-02-21,ANTBTC,0.000101,0.0001035,9.85e-05,0.0001016,176765.4,17.78804982,4742
1613779200000,2021-02-20,ANTBTC,0.0001066,0.0001105,9.92e-05,0.000101,183095.49,19.36959702,5354
1613692800000,2021-02-19,ANTBTC,0.0001234,0.0001244,0.0001064,0.0001067,198483.4,22.77873313,6713
1613606400000,2021-02-18,ANTBTC,0.0001174,0.0001246,0.0001156,0.000123,213082.61,25.46642777,6895
1613520000000,2021-02-17,ANTBTC,0.0001168,0.0001177,0.0001075,0.0001174,201375.97,22.76253422,7239
1613433600000,2021-02-16,ANTBTC,0.000124,0.0001264,0.0001115,0.0001166,260369.21,31.33348721,9799
1613347200000,2021-02-15,ANTBTC,0.0001343,0.0001346,0.0001011,0.0001238,465239.11,57.81611675,14971
1613260800000,2021-02-14,ANTBTC,0.000151,0.0001532,0.0001288,0.0001345,350508.14,49.1033561,11986
1613174400000,2021-02-13,ANTBTC,0.0001458,0.0001588,0.0001333,0.0001506,462740.66,67.7706506,17571
1613088000000,2021-02-12,ANTBTC,0.0001299,0.000149,0.0001274,0.0001462,321317.68,45.58493926,11615
1613001600000,2021-02-11,ANTBTC,0.0001225,0.0001377,0.0001222,0.0001301,325513.48,42.56246341,11033
1612915200000,2021-02-10,ANTBTC,0.0001246,0.0001292,0.0001141,0.0001225,233022.43,28.26898797,8559
1612828800000,2021-02-09,ANTBTC,0.0001203,0.0001303,0.0001133,0.0001246,243533.32,29.01960317,8947
1612742400000,2021-02-08,ANTBTC,0.0001338,0.0001424,0.0001176,0.0001204,266376.45,35.12265011,9696
1612656000000,2021-02-07,ANTBTC,0.0001397,0.0001427,0.0001234,0.0001336,226490.05,29.65475096,8228
1612569600000,2021-02-06,ANTBTC,0.0001551,0.0001568,0.0001286,0.0001404,377419.98,52.73910221,9450
1612483200000,2021-02-05,ANTBTC,0.0001218,0.0001795,0.0001216,0.0001551,861870.1,129.85394799,27207
1612396800000,2021-02-04,ANTBTC,0.0001129,0.0001282,0.0001117,0.0001218,207385.29,24.77100013,7399
1612310400000,2021-02-03,ANTBTC,0.0001174,0.0001191,0.000111,0.0001133,306415.84,35.12639118,6446
1612224000000,2021-02-02,ANTBTC,0.0001271,0.0001277,0.0001158,0.0001171,106631.85,12.72353259,4705
1612137600000,2021-02-01,ANTBTC,0.0001262,0.000136,0.0001207,0.000127,191608.22,24.66376145,6623
1612051200000,2021-01-31,ANTBTC,0.0001157,0.0001366,0.0001132,0.0001262,266360.64,33.41735607,6551
1611964800000,2021-01-30,ANTBTC,0.0001094,0.0001208,0.0001075,0.0001153,115162.58,13.28460192,4478
1611878400000,2021-01-29,ANTBTC,0.0001151,0.0001169,9.72e-05,0.0001093,245343.16,26.21958169,6677
1611792000000,2021-01-28,ANTBTC,0.0001148,0.0001282,0.0001127,0.0001155,169257.65,20.20424918,5494
1611705600000,2021-01-27,ANTBTC,0.0001231,0.0001239,0.0001129,0.000115,167961.78,19.83527074,5443
1611619200000,2021-01-26,ANTBTC,0.0001205,0.00013,0.0001136,0.0001232,187782.39,22.94778555,5202
1611532800000,2021-01-25,ANTBTC,0.0001311,0.0001349,0.0001148,0.0001202,243274.79,29.58312314,5976
1611446400000,2021-01-24,ANTBTC,0.0001155,0.0001385,0.0001153,0.0001311,496095.63,63.50419922,9778
1611360000000,2021-01-23,ANTBTC,0.0001022,0.0001217,0.0001005,0.0001154,217083.35,24.40999616,6287
1611273600000,2021-01-22,ANTBTC,0.0001114,0.0001122,0.0001007,0.0001017,192995.41,20.30594245,5923
1611187200000,2021-01-21,ANTBTC,0.0001137,0.0001172,0.0001067,0.0001113,155960.18,17.37813228,5780
1611100800000,2021-01-20,ANTBTC,0.0001114,0.0001172,0.0001075,0.0001129,125039.5,14.0777954,4649
1611014400000,2021-01-19,ANTBTC,0.0001168,0.0001197,0.0001103,0.0001114,256031.0,29.51196865,6139
1610928000000,2021-01-18,ANTBTC,0.0001365,0.0001399,0.0001145,0.0001165,456238.11,57.04402938,11180
1610841600000,2021-01-17,ANTBTC,9.7e-05,0.00015,9.63e-05,0.0001369,938041.59,122.27025057,22121
1610755200000,2021-01-16,ANTBTC,9.11e-05,0.0001004,9.05e-05,9.7e-05,140244.61,13.33616578,4374
1610668800000,2021-01-15,ANTBTC,8.37e-05,9.47e-05,8.06e-05,9.11e-05,145285.82,12.95250696,5202
1610582400000,2021-01-14,ANTBTC,8.82e-05,9.25e-05,8.23e-05,8.37e-05,81352.94,7.02213622,2784
